Valeur fonciere,Code postal,Commune,Surface Carrez du 1er lot,Type local,Surface reelle bati,Nombre pieces principales
167250.0,38000.0,GRENOBLE,57.16,Appartement,60,2
65000.0,38100.0,GRENOBLE,48.45,Appartement,48,1
162300.0,38400.0,SAINT-MARTIN-D'HERES,62.3,Appartement,62,3
122000.0,38100.0,GRENOBLE,71.62,Appartement,72,3
101000.0,38000.0,GRENOBLE,31.86,Appartement,30,1
37700.0,38130.0,ECHIROLLES,15.31,Appartement,15,1
74500.0,38000.0,GRENOBLE,56.63,Appartement,58,3
159350.0,38000.0,GRENOBLE,67.94,Appartement,67,3
126200.0,38100.0,GRENOBLE,57.63,Appartement,60,3
245800.0,38000.0,GRENOBLE,87.07,Appartement,83,3
88000.0,38610.0,GIERES,27.42,Appartement,30,0
170400.0,38000.0,GRENOBLE,58.72,Appartement,58,3
160510.0,38400.0,SAINT-MARTIN-D'HERES,68.5,Appartement,76,3
619800.0,38000.0,GRENOBLE,122.77,Appartement,124,5
207000.0,38240.0,MEYLAN,84.95,Appartement,83,5
367000.0,38330.0,SAINT-NAZAIRE-LES-EYMES,102.0,Appartement,97,4
175000.0,38320.0,EYBENS,68.44,Appartement,70,3
141500.0,38000.0,GRENOBLE,69.16,Appartement,71,4
174650.0,38240.0,MEYLAN,67.4,Appartement,68,4
149000.0,38130.0,ECHIROLLES,67.67,Appartement,67,3
85500.0,38130.0,ECHIROLLES,45.53,Appartement,42,1
371000.0,38240.0,MEYLAN,98.57,Appartement,104,3
50800.0,38000.0,GRENOBLE,11.1,Appartement,11,1
185500.0,38100.0,GRENOBLE,66.25,Appartement,66,3
147000.0,38130.0,ECHIROLLES,76.04,Appartement,77,4
103000.0,38100.0,GRENOBLE,59.12,Appartement,61,4
33500.0,38100.0,GRENOBLE,14.1,Appartement,15,1
148000.0,38100.0,GRENOBLE,65.01,Appartement,65,4
163000.0,38000.0,GRENOBLE,76.14,Appartement,76,3
61000.0,38130.0,ECHIROLLES,80.16,Appartement,80,4
36000.0,38100.0,GRENOBLE,13.85,Appartement,15,1
293000.0,38000.0,GRENOBLE,105.5,Appartement,110,4
503500.0,38000.0,GRENOBLE,160.66,Appartement,150,4
190750.0,38130.0,ECHIROLLES,96.74,Appartement,97,5
142300.0,38100.0,GRENOBLE,67.47,Appartement,64,2
56000.0,38100.0,GRENOBLE,58.74,Appartement,57,4
326570.0,38320.0,POISAT,92.6,Maison,97,5
105000.0,38400.0,SAINT-MARTIN-D'HERES,71.64,Appartement,70,4
91000.0,38000.0,GRENOBLE,17.5,Appartement,17,1
61500.0,38000.0,GRENOBLE,21.15,Appartement,18,1
313700.0,38100.0,GRENOBLE,103.4,Appartement,103,5
125000.0,38400.0,SAINT-MARTIN-D'HERES,68.54,Appartement,68,4
115000.0,38700.0,CORENC,39.83,Appartement,42,2
93190.0,38100.0,GRENOBLE,68.71,Appartement,68,4
167200.0,38400.0,SAINT-MARTIN-D'HERES,67.42,Appartement,67,4
181360.0,38400.0,SAINT-MARTIN-D'HERES,61.52,Appartement,61,3
186000.0,38000.0,GRENOBLE,62.12,Appartement,64,2
138300.0,38130.0,ECHIROLLES,68.5,Appartement,68,3
76741.0,38000.0,GRENOBLE,20.87,Appartement,21,1
457326.0,38000.0,GRENOBLE,184.4,Appartement,30,2
165000.0,38240.0,MEYLAN,62.03,Appartement,63,4
155000.0,38100.0,GRENOBLE,71.26,Appartement,66,3
182500.0,38100.0,GRENOBLE,90.15,Appartement,90,3
114000.0,38100.0,GRENOBLE,65.48,Appartement,65,4
315000.0,38000.0,GRENOBLE,110.76,Appartement,101,4
60175.0,38400.0,SAINT-MARTIN-D'HERES,18.12,Appartement,18,1
80913.0,38100.0,GRENOBLE,56.57,Appartement,55,3
732100.0,38000.0,GRENOBLE,205.98,Appartement,190,6
109500.0,38000.0,GRENOBLE,33.05,Appartement,31,1
114200.0,38100.0,GRENOBLE,67.17,Appartement,68,3
114200.0,38700.0,LA TRONCHE,42.43,Appartement,40,2
257000.0,38130.0,ECHIROLLES,99.01,Appartement,102,5
217090.0,38000.0,GRENOBLE,63.65,Appartement,58,2
150300.0,38400.0,SAINT-MARTIN-D'HERES,67.28,Appartement,78,4
55500.0,38130.0,ECHIROLLES,29.46,Appartement,30,1
143500.0,38240.0,MEYLAN,51.84,Appartement,52,3
166000.0,38000.0,GRENOBLE,70.5,Appartement,73,3
235000.0,38100.0,GRENOBLE,84.31,Maison,86,5
243000.0,38000.0,GRENOBLE,89.56,Appartement,90,3
186900.0,38000.0,GRENOBLE,67.37,Appartement,68,3
42500.0,38130.0,ECHIROLLES,20.32,Appartement,20,1
207305.0,38130.0,ECHIROLLES,83.12,Maison,68,4
334000.0,38000.0,GRENOBLE,124.12,Appartement,120,4
76406.3,38000.0,GRENOBLE,18.75,Appartement,12,1
205000.0,38240.0,MEYLAN,83.17,Appartement,83,3
219466.0,38660.0,LA TERRASSE,66.0,Appartement,66,3
106400.0,38500.0,VOIRON,76.73,Appartement,76,4
262700.0,38420.0,DOMENE,80.57,Appartement,80,4
55500.0,38100.0,GRENOBLE,18.44,Appartement,22,1
110000.0,38190.0,FROGES,56.44,Appartement,56,3
158500.0,38000.0,GRENOBLE,59.42,Appartement,55,2
247520.0,38500.0,VOIRON,92.6,Appartement,95,4
204104.0,38530.0,PONTCHARRA,83.31,Maison,121,4
73500.0,38220.0,VIZILLE,39.91,Appartement,41,2
228530.0,38120.0,SAINT-EGREVE,100.1,Appartement,98,5
54200.0,38000.0,GRENOBLE,21.61,Appartement,28,1
362000.0,38000.0,GRENOBLE,128.22,Appartement,131,4
102300.0,38000.0,GRENOBLE,45.21,Appartement,50,2
114100.0,38530.0,PONTCHARRA,49.45,Maison,72,3
133000.0,38220.0,VIZILLE,68.0,Appartement,67,3
330000.0,38500.0,VOIRON,26.33,Appartement,27,1
215000.0,38500.0,VOIRON,98.4,Appartement,100,4
171000.0,38000.0,GRENOBLE,61.51,Appartement,61,2
77000.0,38100.0,GRENOBLE,63.2,Appartement,64,4
200700.0,38000.0,GRENOBLE,35.67,Appartement,30,1
93000.0,38100.0,GRENOBLE,64.05,Appartement,65,2
105000.0,38000.0,GRENOBLE,33.12,Appartement,33,2
160000.0,38120.0,FONTANIL-CORNILLON,47.75,Appartement,47,2
135900.0,38120.0,SAINT-EGREVE,65.76,Appartement,65,4
226300.0,38000.0,GRENOBLE,63.16,Appartement,67,2
126500.0,38830.0,CRETS EN BELLEDONNE,80.08,Appartement,79,4
336000.0,38950.0,SAINT-MARTIN-LE-VINOUX,69.16,Appartement,69,3
146000.0,38570.0,TENCIN,40.29,Appartement,41,2
28095.0,38580.0,ALLEVARD,20.96,Appartement,22,1
99800.0,38000.0,GRENOBLE,41.34,Appartement,40,1
237000.0,38220.0,VIZILLE,95.01,Maison,87,4
371000.0,38580.0,ALLEVARD,18.27,Appartement,54,2
65500.0,38500.0,VOIRON,36.55,Appartement,35,2
268400.0,38000.0,GRENOBLE,92.59,Appartement,92,3
76000.0,38100.0,GRENOBLE,67.86,Appartement,68,3
217500.0,38190.0,VILLARD-BONNOT,71.3,Maison,60,3
24000.0,38580.0,LE HAUT-BREDA,14.28,Appartement,14,1
257000.0,38190.0,FROGES,70.31,Appartement,70,3
300000.0,38410.0,SAINT-MARTIN-D'URIAGE,107.4,Appartement,105,4
272000.0,38410.0,SAINT-MARTIN-D'URIAGE,93.81,Appartement,100,3
318000.0,38340.0,VOREPPE,123.75,Maison,124,5
55000.0,38410.0,CHAMROUSSE,24.81,Appartement,30,1
76000.0,38410.0,SAINT-MARTIN-D'URIAGE,36.17,Appartement,36,2
89500.0,38220.0,VIZILLE,51.45,Appartement,54,3
368000.0,38000.0,GRENOBLE,114.82,Appartement,19,1
110990.0,38220.0,VIZILLE,63.48,Appartement,88,4
49970.0,38410.0,CHAMROUSSE,29.92,Appartement,35,1
203100.0,38120.0,SAINT-EGREVE,66.03,Appartement,66,3
56000.0,38950.0,SAINT-MARTIN-LE-VINOUX,43.79,Appartement,43,2
89000.0,38000.0,GRENOBLE,24.13,Appartement,11,1
141000.0,38120.0,SAINT-EGREVE,63.17,Appartement,52,3
67000.0,38100.0,GRENOBLE,34.02,Appartement,35,1
35000.0,38410.0,CHAMROUSSE,18.06,Appartement,17,1
167300.0,38420.0,DOMENE,71.97,Appartement,73,4
98000.0,38100.0,GRENOBLE,50.83,Appartement,51,2
97000.0,38220.0,VIZILLE,52.6,Appartement,52,2
80000.0,38340.0,VOREPPE,64.66,Appartement,66,3
143000.0,38190.0,VILLARD-BONNOT,52.37,Appartement,45,3
131000.0,38500.0,VOIRON,52.27,Appartement,52,2
275000.0,38500.0,LA BUISSE,137.76,Maison,133,7
51500.0,38220.0,VIZILLE,31.49,Appartement,31,1
60000.0,38340.0,VOREPPE,34.22,Appartement,36,1
96000.0,38000.0,GRENOBLE,43.48,Appartement,60,2
133000.0,38190.0,VILLARD-BONNOT,77.69,Appartement,78,4
29450.0,38410.0,CHAMROUSSE,17.2,Appartement,17,1
52600.0,38500.0,VOIRON,22.63,Appartement,20,1
225800.0,38570.0,TENCIN,70.24,Appartement,70,3
204000.0,38220.0,NOTRE-DAME-DE-MESAGE,108.0,Maison,68,3
50000.0,38340.0,VOREPPE,49.25,Appartement,38,2
211000.0,38340.0,VOREPPE,82.24,Appartement,82,4
147000.0,38380.0,SAINT-PIERRE-DE-CHARTREUSE,67.32,Appartement,65,4
290000.0,38500.0,LA BUISSE,102.7,Maison,90,4
146000.0,38420.0,DOMENE,65.6,Appartement,76,3
58200.0,38100.0,GRENOBLE,20.94,Appartement,24,1
127000.0,38500.0,VOIRON,46.02,Appartement,46,2
97750.0,38000.0,GRENOBLE,36.79,Appartement,39,1
33600.0,38000.0,GRENOBLE,8.36,Appartement,10,1
272000.0,38340.0,VOREPPE,108.26,Maison,110,6
231000.0,38340.0,VOREPPE,78.2,Appartement,70,3
192250.0,38100.0,GRENOBLE,91.26,Appartement,91,4
104000.0,38100.0,GRENOBLE,51.16,Appartement,51,2
395000.0,38000.0,GRENOBLE,127.39,Appartement,76,4
178000.0,38220.0,VIZILLE,68.32,Appartement,67,3
86040.0,38220.0,VIZILLE,64.13,Appartement,64,3
173700.0,38500.0,VOIRON,64.5,Appartement,64,3
88600.0,38100.0,GRENOBLE,46.95,Appartement,46,2
73150.0,38100.0,GRENOBLE,54.23,Appartement,50,3
254700.0,38120.0,SAINT-EGREVE,106.05,Appartement,106,5
56750.0,38100.0,GRENOBLE,19.53,Appartement,23,1
202400.0,38100.0,GRENOBLE,101.87,Appartement,98,5
93000.0,38190.0,VILLARD-BONNOT,58.18,Appartement,63,3
512000.0,38000.0,GRENOBLE,165.13,Appartement,162,6
70000.0,38410.0,SAINT-MARTIN-D'URIAGE,30.24,Appartement,49,2
158110.0,38320.0,BRIE-ET-ANGONNES,49.37,Appartement,50,2
192000.0,38190.0,FROGES,58.99,Appartement,49,3
295000.0,38000.0,GRENOBLE,108.05,Appartement,108,4
220000.0,38000.0,GRENOBLE,91.58,Appartement,94,3
443000.0,38120.0,SAINT-EGREVE,122.63,Maison,114,5
359300.0,38950.0,SAINT-MARTIN-LE-VINOUX,112.15,Maison,117,5
207500.0,38100.0,GRENOBLE,80.25,Appartement,80,3
162000.0,38100.0,GRENOBLE,84.73,Appartement,83,4
201100.0,38000.0,GRENOBLE,71.2,Appartement,71,3
146000.0,38120.0,SAINT-EGREVE,66.03,Appartement,66,4
119000.0,38580.0,ALLEVARD,94.41,Appartement,90,4
188000.0,38000.0,GRENOBLE,79.38,Appartement,80,4
184000.0,38950.0,SAINT-MARTIN-LE-VINOUX,73.45,Appartement,77,4
430000.0,38000.0,GRENOBLE,127.5,Appartement,126,5
85000.0,38000.0,GRENOBLE,28.51,Appartement,30,1
94000.0,38100.0,GRENOBLE,69.8,Appartement,66,4
191000.0,38340.0,VOREPPE,82.15,Appartement,82,4
225850.0,38120.0,SAINT-EGREVE,92.49,Appartement,94,4
98500.0,38100.0,GRENOBLE,75.29,Appartement,68,5
52000.0,38410.0,CHAMROUSSE,23.33,Appartement,23,2
272000.0,38120.0,SAINT-EGREVE,132.2,Appartement,129,5
130000.0,38500.0,VOIRON,63.29,Appartement,65,3
229000.0,38340.0,VOREPPE,83.05,Appartement,82,4
122000.0,38220.0,VIZILLE,69.0,Appartement,69,3
426000.0,38000.0,GRENOBLE,150.06,Appartement,137,5
56000.0,38120.0,SAINT-EGREVE,27.21,Appartement,27,1
130000.0,38100.0,GRENOBLE,63.14,Appartement,64,4
73000.0,38100.0,GRENOBLE,45.05,Appartement,45,3
156000.0,38500.0,VOIRON,77.9,Appartement,85,4
159000.0,38500.0,VOIRON,80.96,Appartement,81,4
185000.0,38100.0,GRENOBLE,92.05,Appartement,90,4
159000.0,38100.0,GRENOBLE,50.31,Appartement,50,2
83000.0,38410.0,CHAMROUSSE,42.22,Appartement,43,2
115000.0,38100.0,GRENOBLE,60.75,Appartement,61,4
218550.0,38340.0,VOREPPE,84.52,Appartement,84,4
220000.0,38220.0,NOTRE-DAME-DE-MESAGE,89.26,Maison,89,4
234610.0,38570.0,GONCELIN,94.9,Appartement,94,4
97500.0,38100.0,GRENOBLE,52.97,Appartement,52,2
225030.0,38000.0,GRENOBLE,84.24,Appartement,86,4
143000.0,38000.0,GRENOBLE,73.1,Appartement,77,3
36300.0,38410.0,CHAMROUSSE,19.15,Appartement,19,1
243304.0,38000.0,GRENOBLE,92.85,Appartement,21,1
364500.0,38000.0,GRENOBLE,113.02,Appartement,105,4
79000.0,38420.0,DOMENE,46.7,Appartement,47,3
170000.0,38190.0,VILLARD-BONNOT,50.57,Appartement,51,3
30680.0,38410.0,CHAMROUSSE,17.31,Appartement,17,1
50000.0,38410.0,CHAMROUSSE,25.39,Appartement,23,2
107400.0,38420.0,DOMENE,115.26,Maison,93,4
103180.0,38410.0,SAINT-MARTIN-D'URIAGE,38.59,Appartement,27,1
726700.0,38000.0,GRENOBLE,238.18,Appartement,225,8
120000.0,38100.0,GRENOBLE,61.06,Appartement,61,4
345000.0,38410.0,VAULNAVEYS-LE-BAS,126.6,Maison,99,4
238400.0,38500.0,VOIRON,101.83,Appartement,102,5
211000.0,38950.0,SAINT-MARTIN-LE-VINOUX,80.63,Appartement,80,4
207700.0,38100.0,GRENOBLE,75.71,Appartement,83,4
48600.0,38190.0,LES ADRETS,22.31,Appartement,22,1
62000.0,38500.0,VOIRON,37.5,Appartement,41,1
61000.0,38420.0,LE VERSOUD,28.26,Appartement,39,1
152000.0,38000.0,GRENOBLE,62.0,Appartement,59,3
212000.0,38000.0,GRENOBLE,67.39,Appartement,65,2
28500.0,38410.0,CHAMROUSSE,15.25,Appartement,15,1
158000.0,38000.0,GRENOBLE,67.18,Appartement,72,3
84650.0,38570.0,LE CHEYLAS,65.26,Appartement,65,3
80000.0,38100.0,GRENOBLE,79.85,Appartement,79,4
124000.0,38100.0,GRENOBLE,56.89,Appartement,56,3
47155.0,38100.0,GRENOBLE,37.34,Appartement,32,1
425000.0,38120.0,SAINT-EGREVE,98.44,Maison,101,4
36000.0,38410.0,CHAMROUSSE,18.04,Appartement,18,1
139000.0,38000.0,GRENOBLE,41.09,Appartement,43,2
114935.0,38500.0,VOIRON,55.04,Appartement,55,2
247820.0,38190.0,FROGES,76.81,Appartement,52,3
95500.0,38000.0,GRENOBLE,21.12,Appartement,20,1
90000.0,38500.0,LA BUISSE,49.7,Appartement,49,2
706500.0,38000.0,GRENOBLE,250.29,Appartement,242,9
194750.0,38000.0,GRENOBLE,86.9,Appartement,95,3
332500.0,38960.0,SAINT-ETIENNE-DE-CROSSEY,101.62,Maison,86,4
41000.0,38500.0,VOIRON,26.54,Appartement,27,1
192000.0,38000.0,GRENOBLE,73.52,Appartement,72,3
82500.0,38410.0,CHAMROUSSE,35.25,Appartement,35,3
182000.0,38340.0,VOREPPE,85.0,Appartement,85,4
44650.0,38410.0,CHAMROUSSE,18.94,Appartement,19,1
206000.0,38190.0,VILLARD-BONNOT,64.71,Appartement,65,3
66500.0,38410.0,CHAMROUSSE,49.0,Appartement,43,2
71000.0,38000.0,GRENOBLE,27.33,Appartement,29,1
100000.0,38190.0,LES ADRETS,35.85,Appartement,37,2
117500.0,38500.0,VOIRON,44.05,Appartement,43,2
380000.0,38000.0,GRENOBLE,95.01,Appartement,90,3
55000.0,38100.0,GRENOBLE,20.58,Appartement,20,1
51000.0,38500.0,VOIRON,36.23,Appartement,35,1
75000.0,38100.0,GRENOBLE,52.03,Appartement,54,2
91020.0,38190.0,LES ADRETS,32.39,Appartement,33,2
136600.0,38100.0,GRENOBLE,72.54,Appartement,72,3
66240.0,38190.0,LES ADRETS,27.72,Appartement,29,2
126350.0,38190.0,FROGES,62.42,Appartement,68,3
136000.0,38000.0,GRENOBLE,42.21,Appartement,41,1
72000.0,38580.0,ALLEVARD,48.25,Appartement,46,1
132050.0,38570.0,TENCIN,41.91,Appartement,41,2
204550.0,38100.0,GRENOBLE,86.75,Appartement,84,4
38450.0,38580.0,LE HAUT-BREDA,25.04,Appartement,25,1
149000.0,38190.0,VILLARD-BONNOT,77.99,Appartement,78,4
142950.0,38420.0,DOMENE,64.23,Appartement,64,3
155745.0,38500.0,VOIRON,104.4,Appartement,102,4
264500.0,38920.0,CROLLES,61.41,Appartement,61,3
57800.0,38410.0,CHAMROUSSE,24.05,Appartement,30,1
81000.0,38100.0,GRENOBLE,32.42,Appartement,33,1
47000.0,38500.0,VOIRON,42.46,Appartement,44,2
72560.0,38340.0,VOREPPE,52.5,Appartement,50,2
57000.0,38650.0,GRESSE-EN-VERCORS,35.6,Appartement,35,2
71530.0,38750.0,HUEZ,16.3,Appartement,17,1
330500.0,38860.0,LES DEUX ALPES,71.73,Appartement,64,3
97700.0,38360.0,SASSENAGE,45.29,Appartement,45,2
98000.0,38112.0,AUTRANS-MEAUDRE EN VERCORS,33.55,Appartement,37,2
41000.0,38170.0,SEYSSINET-PARISET,19.0,Appartement,19,2
28500.0,38250.0,VILLARD-DE-LANS,19.82,Appartement,20,1
44500.0,38600.0,FONTAINE,21.0,Appartement,20,1
48500.0,38250.0,VILLARD-DE-LANS,26.45,Appartement,27,1
212700.0,38750.0,HUEZ,35.57,Appartement,35,2
145000.0,38750.0,HUEZ,25.0,Appartement,25,1
111500.0,38170.0,SEYSSINET-PARISET,38.57,Appartement,38,2
169000.0,38750.0,HUEZ,30.89,Appartement,30,2
96000.0,38750.0,HUEZ,28.19,Appartement,28,2
134000.0,38360.0,SASSENAGE,89.34,Appartement,89,5
289000.0,38114.0,VAUJANY,59.4,Appartement,59,3
72480.0,38650.0,GRESSE-EN-VERCORS,55.0,Appartement,56,2
30500.0,38250.0,VILLARD-DE-LANS,19.5,Appartement,20,1
111900.0,38750.0,HUEZ,24.8,Appartement,26,2
81600.0,38860.0,LES DEUX ALPES,25.69,Appartement,26,2
125240.0,38860.0,LES DEUX ALPES,20.94,Appartement,23,2
221060.0,38860.0,LES DEUX ALPES,60.55,Appartement,62,3
124550.0,38750.0,HUEZ,30.6,Appartement,28,1
126000.0,38170.0,SEYSSINET-PARISET,65.25,Appartement,64,3
216740.0,38750.0,HUEZ,40.59,Appartement,60,3
37100.0,38650.0,GRESSE-EN-VERCORS,23.04,Appartement,22,1
43000.0,38650.0,GRESSE-EN-VERCORS,28.68,Appartement,27,1
23145.0,38650.0,GRESSE-EN-VERCORS,12.57,Appartement,19,1
58000.0,38860.0,LES DEUX ALPES,29.27,Appartement,29,2
169000.0,38860.0,LES DEUX ALPES,35.98,Appartement,24,1
380860.0,38860.0,LES DEUX ALPES,93.95,Appartement,80,4
37330.0,38250.0,VILLARD-DE-LANS,19.9,Appartement,19,1
68400.0,38250.0,VILLARD-DE-LANS,34.62,Appartement,34,1
79000.0,38250.0,CORRENCON-EN-VERCORS,28.7,Appartement,29,1
330000.0,38750.0,HUEZ,49.76,Appartement,50,2
82000.0,38880.0,AUTRANS-MEAUDRE EN VERCORS,37.61,Appartement,37,2
177000.0,38600.0,FONTAINE,68.96,Appartement,68,3
38300.0,38250.0,VILLARD-DE-LANS,20.31,Appartement,19,1
350400.0,38360.0,SASSENAGE,103.36,Maison,93,5
72125.0,38250.0,VILLARD-DE-LANS,19.51,Appartement,19,2
38850.0,38860.0,LES DEUX ALPES,13.99,Appartement,14,1
595550.0,38860.0,LES DEUX ALPES,104.83,Appartement,110,6
57000.0,38800.0,LE PONT-DE-CLAIX,29.82,Appartement,43,2
83509.5,38750.0,HUEZ,20.6,Appartement,22,2
273200.0,38250.0,VILLARD-DE-LANS,102.02,Appartement,104,3
35625.0,38250.0,VILLARD-DE-LANS,22.66,Appartement,23,1
145800.0,38170.0,SEYSSINET-PARISET,77.49,Appartement,78,4
110000.0,38750.0,HUEZ,29.5,Appartement,30,1
295000.0,38640.0,CLAIX,98.67,Maison,110,4
23750.0,38650.0,GRESSE-EN-VERCORS,19.11,Appartement,18,1
55000.0,38360.0,SASSENAGE,40.9,Appartement,40,2
103000.0,38600.0,FONTAINE,74.06,Appartement,74,3
54000.0,38360.0,SASSENAGE,20.31,Appartement,15,1
94000.0,38600.0,FONTAINE,63.07,Appartement,65,4
41200.0,38860.0,LES DEUX ALPES,14.85,Appartement,14,1
92700.0,38860.0,LES DEUX ALPES,26.34,Appartement,26,1
110000.0,38360.0,SASSENAGE,38.14,Appartement,50,2
311700.0,38170.0,SEYSSINET-PARISET,99.21,Appartement,92,4
141550.0,38860.0,LES DEUX ALPES,29.89,Appartement,32,2
28000.0,38250.0,VILLARD-DE-LANS,18.1,Appartement,16,1
257000.0,38860.0,LES DEUX ALPES,53.5,Appartement,53,3
85000.0,38250.0,VILLARD-DE-LANS,34.55,Appartement,31,1
78250.0,38250.0,VILLARD-DE-LANS,35.0,Appartement,34,1
68000.0,38250.0,CORRENCON-EN-VERCORS,22.79,Appartement,25,1
110000.0,38970.0,CORPS,101.3,Appartement,100,3
237520.0,38750.0,HUEZ,29.83,Appartement,31,1
90000.0,38600.0,FONTAINE,85.0,Appartement,84,4
282850.0,38520.0,LE BOURG-D'OISANS,141.6,Maison,154,6
36000.0,38600.0,FONTAINE,16.76,Appartement,17,1
600000.0,38750.0,HUEZ,102.21,Appartement,93,4
280650.0,38750.0,HUEZ,35.51,Appartement,35,1
51000.0,38142.0,BESSE,22.24,Appartement,23,2
444600.0,38360.0,SASSENAGE,135.45,Maison,101,5
56000.0,38600.0,FONTAINE,41.63,Appartement,45,2
141750.0,38750.0,HUEZ,34.85,Appartement,29,1
308100.0,38360.0,SASSENAGE,108.45,Maison,98,5
65700.0,38360.0,SASSENAGE,41.2,Appartement,40,2
82000.0,38600.0,FONTAINE,2.0,Appartement,45,2
67865.6,38600.0,FONTAINE,72.19,Appartement,66,4
142730.0,38360.0,SASSENAGE,69.15,Appartement,69,3
130000.0,38860.0,LES DEUX ALPES,28.58,Appartement,30,1
76000.0,38142.0,AURIS,27.12,Appartement,30,2
95000.0,38250.0,CORRENCON-EN-VERCORS,44.75,Appartement,34,1
67800.0,38250.0,VILLARD-DE-LANS,19.1,Appartement,19,2
58000.0,38250.0,VILLARD-DE-LANS,28.92,Appartement,29,1
217770.0,38250.0,VILLARD-DE-LANS,82.8,Appartement,54,2
304000.0,38880.0,AUTRANS-MEAUDRE EN VERCORS,115.45,Appartement,93,4
247550.0,38360.0,SASSENAGE,86.15,Maison,83,4
92000.0,38170.0,SEYSSINET-PARISET,54.45,Appartement,56,3
121000.0,38750.0,HUEZ,24.25,Appartement,24,2
125250.0,38600.0,FONTAINE,63.0,Appartement,70,3
50350.0,38250.0,VILLARD-DE-LANS,33.07,Appartement,33,1
200000.0,38750.0,HUEZ,52.0,Appartement,52,2
118700.0,38170.0,SEYSSINET-PARISET,56.3,Appartement,57,3
75900.0,38142.0,AURIS,25.15,Appartement,45,2
112300.0,38250.0,VILLARD-DE-LANS,28.01,Appartement,28,2
106000.0,38650.0,GRESSE-EN-VERCORS,63.14,Appartement,55,3
262700.0,38250.0,LANS-EN-VERCORS,95.23,Maison,71,4
43030.0,38650.0,GRESSE-EN-VERCORS,25.72,Appartement,25,1
255550.0,38750.0,HUEZ,55.78,Appartement,55,3
55000.0,38860.0,LES DEUX ALPES,22.48,Appartement,23,2
114500.0,38860.0,LES DEUX ALPES,29.9,Appartement,31,1
65000.0,38860.0,LES DEUX ALPES,27.25,Appartement,34,1
169960.0,38250.0,VILLARD-DE-LANS,56.43,Appartement,60,3
230700.0,38360.0,SASSENAGE,68.25,Appartement,67,3
1157369.0,38750.0,HUEZ,182.54,Appartement,194,4
157000.0,38800.0,LE PONT-DE-CLAIX,63.88,Appartement,64,3
76000.0,38600.0,FONTAINE,69.81,Appartement,75,4
339850.0,38360.0,SASSENAGE,88.13,Maison,88,4
74000.0,38600.0,FONTAINE,53.52,Appartement,54,3
190100.0,38640.0,CLAIX,52.38,Appartement,52,2
30280.0,38450.0,LE GUA,20.78,Appartement,21,1
189050.0,38250.0,VILLARD-DE-LANS,46.9,Appartement,46,2
67000.0,38360.0,SASSENAGE,56.68,Appartement,56,3
533500.0,38640.0,CLAIX,136.31,Maison,140,8
232770.0,38250.0,VILLARD-DE-LANS,76.42,Appartement,76,3
78000.0,38250.0,CORRENCON-EN-VERCORS,28.52,Appartement,29,1
69000.0,38750.0,HUEZ,24.32,Appartement,24,1
50000.0,38600.0,FONTAINE,27.91,Appartement,30,1
240385.0,38860.0,LES DEUX ALPES,46.6,Appartement,50,3
90300.0,38860.0,LES DEUX ALPES,30.91,Appartement,23,2
135000.0,38750.0,HUEZ,24.73,Appartement,24,2
150000.0,38170.0,SEYSSINET-PARISET,63.01,Appartement,64,4
219800.0,38520.0,LE BOURG-D'OISANS,107.6,Maison,87,4
125000.0,38750.0,HUEZ,21.9,Appartement,25,1
252000.0,38860.0,LES DEUX ALPES,49.64,Appartement,40,2
152000.0,38860.0,LES DEUX ALPES,34.62,Appartement,34,1
52500.0,38110.0,SAINT-CLAIR-DE-LA-TOUR,43.53,Appartement,44,1
160194.0,38300.0,BOURGOIN-JALLIEU,74.03,Appartement,74,3
85000.0,38090.0,VILLEFONTAINE,35.55,Appartement,35,2
244000.0,38540.0,SAINT-JUST-CHALEYSSIN,97.44,Maison,100,4
110000.0,38080.0,L'ISLE-D'ABEAU,42.98,Appartement,43,2
101000.0,38290.0,LA VERPILLIERE,26.09,Appartement,26,1
249000.0,38280.0,ANTHON,74.44,Appartement,74,4
161400.0,38230.0,PONT-DE-CHERUY,76.22,Appartement,76,4
60000.0,38140.0,RIVES,68.36,Appartement,72,4
195800.0,38140.0,RIVES,67.7,Appartement,68,3
167000.0,38590.0,SAINT-ETIENNE-DE-SAINT-GEOIRS,95.87,Maison,95,4
116500.0,38160.0,SAINT-MARCELLIN,72.11,Maison,71,4
75500.0,38160.0,SAINT-MARCELLIN,61.92,Appartement,61,3
208850.0,38430.0,SAINT-JEAN-DE-MOIRANS,67.73,Appartement,68,3
129050.0,38210.0,TULLINS,59.42,Appartement,70,1
103750.0,38470.0,VINAY,75.15,Appartement,69,3
123500.0,38160.0,SAINT-MARCELLIN,71.55,Maison,71,4
37000.0,38210.0,TULLINS,31.24,Appartement,31,2
122550.0,38140.0,RIVES,69.69,Appartement,63,5
40000.0,38430.0,MOIRANS,35.54,Appartement,40,1
77000.0,38590.0,SAINT-ETIENNE-DE-SAINT-GEOIRS,58.13,Appartement,57,3
133500.0,38210.0,TULLINS,60.12,Appartement,69,2
95000.0,38210.0,TULLINS,87.95,Appartement,118,4
102500.0,38590.0,SAINT-ETIENNE-DE-SAINT-GEOIRS,54.55,Appartement,55,1
219000.0,38160.0,SAINT-MARCELLIN,90.59,Appartement,88,3
92000.0,38140.0,RIVES,38.17,Appartement,38,2
